temp,pressure,alarm
11.562,182041.7,0
10.81,183481.8,0
11.038,182699.9,0
11.072,182491.9,0
10.838,182829.9,0
10.939,183605.4,0
10.863,185500.2,0
10.917,179927.8,0
10.681,182789.2,0
10.708,182511.7,0
10.862,184114.0,0
10.265,182707.2,0
11.306,182358.7,0
11.505,182563.0,0
10.908,184304.5,0
11.057,181177.4,0
11.181,183397.8,0
10.46,183821.2,0
11.136,185478.6,0
10.729,183161.6,0
11.544,184629.0,0
10.801,186674.7,0
11.13,187073.9,0
10.804,187361.4,0
11.516,191742.5,0
10.704,193024.8,0
11.207,194675.6,0
11.046,198860.8,0
10.979,202955.2,0
10.926,203796.7,0
10.658,210240.6,0
10.082,218622.1,1
11.18,181623.0,0
10.711,184539.7,0
11.209,184071.8,0
10.964,182254.6,0
11.218,182503.5,0
11.099,182329.7,0
10.119,183178.2,0
11.043,182893.1,0
10.755,182448.6,0
11.208,182127.4,0
11.036,182099.3,0
11.039,183666.1,0
10.777,181851.5,0
10.585,182191.3,0
10.729,183585.4,0
10.319,182403.1,0
10.682,182106.7,0
10.419,182420.4,0
10.427,184662.2,0
10.894,181821.6,0
11.019,184023.8,0
10.849,182198.9,0
10.709,183195.0,0
10.575,182271.0,0
10.764,183695.0,0
10.612,181478.2,0
10.84,181970.1,0
10.403,182160.6,0
11.07,183097.2,0
10.689,182826.9,0
10.972,181063.3,0
11.126,181752.6,0
10.958,184515.0,0
11.099,182817.5,0
10.24,180749.6,0
10.712,183408.1,0
11.191,182854.9,0
11.012,183129.0,0
11.414,183329.6,0
11.371,181814.3,0
10.95,183213.1,0
10.784,183691.7,0
10.572,182484.5,0
10.717,184013.2,0
10.738,181062.9,0
10.682,183446.0,0
10.585,181691.5,0
10.981,180561.1,0
11.369,181484.9,0
11.14,180939.6,0
10.764,184205.3,0
11.165,182000.4,0
10.964,183225.2,0
10.848,182190.0,0
10.83,184437.8,0
10.801,182235.4,0
11.056,183051.0,0
10.903,181968.5,0
10.642,183483.6,0
10.628,182589.7,0
10.953,183332.4,0
10.99,181222.0,0
10.767,183216.3,0
10.521,182847.5,0
11.236,181108.3,0
11.173,180702.7,0
10.265,184103.7,0
11.263,183259.7,0
10.799,183272.7,0
10.918,184323.2,0
11.203,183603.6,0
11.357,184102.4,0
11.162,181637.3,0
10.934,182766.9,0
10.449,185397.1,0
10.254,183407.2,0
11.125,179730.0,0
11.264,182978.0,0
10.617,182163.1,0
10.781,181837.8,0
10.695,183935.5,0
10.687,182277.5,0
11.184,183042.1,0
10.928,182013.3,0
10.793,183043.5,0
11.659,183400.9,0
10.432,183075.4,0
11.027,182398.9,0
10.548,183069.5,0
10.815,184766.7,0
10.907,183669.1,0
11.116,182444.5,0
10.784,181666.5,0
10.752,180983.8,0
10.779,181107.2,0
10.539,181048.2,0
11.052,181119.8,0
10.947,183167.0,0
10.993,183738.3,0
10.842,182248.4,0
10.805,182816.9,0
11.216,183471.3,0
11.169,183316.9,0
11.287,183182.7,0
10.975,183785.7,0
11.269,183335.3,0
10.738,181857.5,0
10.803,183022.0,0
11.222,184597.4,0
11.116,182502.7,0
10.776,183446.5,0
10.55,184660.9,0
10.802,182214.6,0
10.658,181422.7,0
11.381,182701.3,0
11.092,182178.9,0
10.634,182788.5,0
10.55,181499.8,0
10.63,181563.6,0
10.696,182554.9,0
10.814,182247.6,0
11.198,184325.6,0
10.574,182014.4,0
11.551,182325.7,0
10.581,183203.7,0
10.441,185392.7,0
11.371,182500.3,0
11.261,183700.4,0
10.81,182295.3,0
10.979,181409.6,0
10.986,181917.8,0
10.905,182408.8,0
10.476,184438.2,0
10.12,183574.4,0
10.611,183477.7,0
11.409,182272.5,0
11.421,182122.9,0
10.786,181791.5,0
10.577,183462.9,0
10.948,183710.2,0
10.997,183637.7,0
11.045,181382.0,0
10.107,181856.3,0
11.812,184764.6,0
11.205,183428.6,0
10.806,183797.3,0
10.65,182564.1,0
11.161,183565.1,0
11.014,182295.1,0
10.893,183334.1,0
11.003,182587.4,0
10.832,182590.7,0
10.986,182706.6,0
11.083,180478.9,0
10.969,181481.3,0
10.953,183842.7,0
11.284,183307.5,0
10.387,183240.3,0
10.626,181356.3,0
10.874,182166.5,0
10.647,183804.3,0
10.747,181247.5,0
11.252,181964.4,0
10.821,181174.6,0
10.317,183279.8,0
10.739,181989.0,0
10.884,183919.9,0
10.878,182828.3,0
11.033,183067.4,0
11.009,183169.0,0
10.825,184174.3,0
10.508,183320.7,0
10.734,183809.8,0
10.68,182055.5,0
10.781,181967.0,0
11.074,181155.7,0
10.988,183189.1,0
11.114,182254.8,0
10.752,182547.4,0
11.319,182683.1,0
11.069,183144.0,0
10.901,182093.7,0
11.048,182994.3,0
10.664,181439.8,0
10.234,183863.0,0
10.685,180434.5,0
11.091,181567.3,0
10.891,183321.1,0
10.826,183246.5,0
10.613,183266.7,0
10.281,181342.6,0
11.295,179645.9,0
10.805,184016.6,0
10.739,182663.3,0
10.666,183250.6,0
11.244,181765.7,0
11.132,182611.7,0
10.578,181033.9,0
11.217,182350.4,0
10.824,183504.3,0
10.685,180505.9,0
10.78,184822.0,0
10.633,181270.4,0
10.472,182017.5,0
11.101,182290.4,0
10.802,184785.8,0
11.053,182397.8,0
10.954,183242.3,0
11.033,181472.3,0
10.255,182089.7,0
10.608,182676.9,0
11.039,180760.2,0
10.486,181415.9,0
10.98,182078.5,0
10.451,183113.7,0
10.874,182584.8,0
11.352,183312.2,0
11.101,181738.2,0
10.314,183901.4,0
11.123,183299.7,0
11.416,182260.8,0
11.708,182126.9,0
11.011,182119.3,0
10.46,181692.0,0
10.999,182091.5,0
11.348,182521.5,0
10.813,182835.2,0
11.182,183462.7,0
10.617,182811.1,0
10.981,181257.2,0
10.122,182461.9,0
10.584,183302.0,0
10.868,184478.8,0
10.761,182549.7,0
10.479,182555.3,0
10.72,182455.5,0
10.969,182841.0,0
10.844,181816.0,0
10.888,183555.8,0
11.089,182850.2,0
10.767,184884.5,0
11.278,182537.9,0
10.573,183410.0,0
11.448,182162.6,0
11.204,182892.8,0
10.763,183181.4,0
10.783,184431.6,0
10.932,182213.1,0
11.05,182175.1,0
11.199,182622.3,0
10.468,180861.3,0
11.002,183442.8,0
10.236,182532.0,0
10.817,183043.4,0
11.307,182114.0,0
10.445,182482.3,0
10.391,183213.6,0
10.937,183053.9,0
11.287,181583.1,0
10.968,183442.3,0
10.299,182794.5,0
10.366,182315.4,0
10.9,182157.6,0
10.517,183164.3,0
10.912,181511.3,0
10.93,181429.7,0
10.724,183668.2,0
11.416,182858.1,0
11.048,183060.6,0
11.235,182325.4,0
11.148,183122.4,0
10.826,181870.4,0
10.813,183022.6,0
10.782,181483.5,0
11.076,183605.2,0
10.676,183514.8,0
11.389,182257.7,0
10.648,182096.3,0
10.936,183148.0,0
10.803,181585.7,0
10.737,181925.1,0
11.524,183718.4,0
10.74,182292.7,0
10.781,182817.4,0
10.673,181229.9,0
10.884,183072.9,0
10.842,184088.7,0
10.536,182826.2,0
10.745,183809.8,0
11.055,181880.9,0
11.18,184749.8,0
10.88,182473.4,0
10.89,181592.8,0
10.764,180906.4,0
10.722,183233.9,0
10.597,183711.7,0
10.406,180795.5,0
10.662,183083.8,0
11.144,182315.8,0
10.745,183616.2,0
10.769,181800.6,0
10.763,183226.5,0
11.246,184464.9,0
10.594,181997.9,0
10.956,181648.8,0
10.853,184462.5,0
10.894,182637.3,0
10.947,182362.5,0
10.89,181875.7,0
11.111,183725.3,0
10.865,182319.1,0
11.397,182354.4,0
10.887,182023.0,0
10.362,182577.0,0
11.065,182881.7,0
10.991,183767.6,0
10.883,181354.5,0
10.796,182112.7,0
10.239,184303.9,0
10.29,182632.6,0
11.368,183157.7,0
10.698,182203.8,0
11.164,182227.2,0
10.393,183372.2,0
10.56,182216.2,0
11.078,183200.7,0
10.843,183573.2,0
11.036,181002.4,0
10.87,182589.8,0
10.812,182450.1,0
10.67,183068.5,0
10.516,183723.1,0
11.295,182047.5,0
11.345,183455.6,0
10.563,183416.9,0
10.543,182664.0,0
10.77,182781.8,0
10.977,182310.6,0
10.82,181689.4,0
11.025,183231.3,0
10.86,182811.1,0
10.841,182793.2,0
11.599,183755.4,0
10.717,181888.3,0
11.367,182234.3,0
11.309,180112.0,0
11.026,182973.5,0
10.297,181503.8,0
10.885,182665.4,0
10.721,180897.2,0
10.881,182638.7,0
10.557,182719.5,0
11.102,182345.3,0
11.171,182256.8,0
11.227,181870.3,0
10.761,183925.8,0
10.558,181510.2,0
10.981,184215.4,0
11.403,182223.2,0
10.897,183979.3,0
11.012,182583.0,0
10.805,183306.4,0
10.725,181353.1,0
11.073,180780.7,0
10.844,183819.6,0
10.997,184002.9,0
11.028,181721.1,0
10.98,184266.4,0
11.044,180560.4,0
10.62,182462.6,0
10.602,181901.2,0
10.864,182346.6,0
10.871,183757.5,0
10.72,180776.3,0
10.949,182705.7,0
11.149,180886.6,0
11.233,181628.5,0
11.3,182918.9,0
10.482,182491.6,0
10.528,182639.8,0
10.79,181130.6,0
10.901,183658.0,0
10.805,181675.7,0
10.711,183419.1,0
10.786,182330.0,0
11.022,183377.7,0
10.478,184263.1,0
11.58,182300.4,0
10.884,184385.0,0
11.193,183122.2,0
10.703,182728.3,0
11.05,181276.1,0
10.907,181938.3,0
11.135,182827.0,0
10.818,182159.8,0
11.343,182845.4,0
10.43,182788.1,0
11.163,181344.0,0
10.913,181945.3,0
10.572,183794.4,0
11.463,181940.2,0
11.433,181172.8,0
10.256,181596.4,0
10.931,183224.4,0
11.09,181923.5,0
11.011,181081.6,0
11.333,182081.7,0
11.27,183005.7,0
10.958,181677.5,0
11.561,182919.7,0
11.159,182761.4,0
10.773,182625.4,0
10.713,181523.8,0
11.252,181270.8,0
10.641,183563.3,0
10.756,183099.8,0
10.807,182761.5,0
10.985,182786.9,0
10.821,183149.7,0
10.484,181853.0,0
11.227,183395.6,0
10.758,182122.7,0
11.485,182209.8,0
10.97,184017.4,0
11.259,183070.8,0
11.068,181743.1,0
11.274,182935.5,0
11.05,182065.5,0
10.95,182419.9,0
11.207,182702.6,0
11.625,180742.5,0
10.798,181963.2,0
11.118,182078.4,0
10.878,182565.4,0
11.031,181022.2,0
10.892,180855.8,0
10.232,182560.9,0
10.82,183579.9,0
11.18,182689.2,0
10.65,184964.6,0
11.156,182239.6,0
10.935,182307.7,0
10.823,181650.6,0
11.152,183797.0,0
11.084,181678.4,0
11.006,182497.4,0
11.185,180074.4,0
10.941,183733.1,0
10.387,183182.9,0
10.767,182186.8,0
10.339,182222.9,0
11.078,182704.6,0
11.149,184444.6,0
11.163,181932.1,0
11.027,182741.7,0
11.171,181117.9,0
10.408,183371.7,0
10.848,183604.4,0
10.456,181528.4,0
10.773,182068.9,0
11.366,183685.5,0
11.209,182607.0,0
11.08,180913.5,0
10.827,183481.0,0
10.583,182007.9,0
10.937,181292.8,0
11.214,183073.7,0
11.004,184682.4,0
10.406,182491.3,0
10.913,182191.8,0
10.307,180752.1,0
11.123,181044.7,0
10.674,180256.7,0
10.515,181486.8,0
11.127,181578.6,0
11.049,181530.2,0
10.951,182100.7,0
11.539,182301.9,0
11.072,181265.3,0
10.688,182239.7,0
11.038,182982.3,0
10.796,183369.2,0
11.262,182816.1,0
10.966,183715.1,0
10.996,180865.0,0
10.449,179384.6,0
10.901,182891.8,0
10.865,183910.9,0
10.575,180843.2,0
10.816,182101.2,0
11.013,181891.9,0
10.881,184045.4,0
10.459,182850.5,0
10.801,182173.3,0
10.742,183465.7,0
10.941,182523.6,0
10.908,181558.8,0
10.759,183484.5,0
10.748,180801.3,0
10.903,182076.5,0
11.172,182006.3,0
10.967,184763.9,0
11.31,180738.4,0
11.223,181277.4,0
11.332,183184.6,0
11.294,181528.0,0
11.352,182658.2,0
10.537,182039.4,0
11.077,181598.6,0
11.249,182449.9,0
11.303,182924.2,0
10.652,181446.1,0
11.081,181116.2,0
10.906,182029.1,0
11.438,181747.7,0
10.467,182889.1,0
10.653,182440.6,0
10.341,182690.3,0
10.927,182273.6,0
11.563,181724.1,0
10.871,183814.2,0
10.914,182593.5,0
11.049,180699.5,0
10.849,182739.7,0
10.994,180918.1,0
11.002,182710.2,0
10.63,183648.1,0
10.856,182475.6,0
11.107,184465.5,0
11.163,180925.4,0
11.274,183166.0,0
10.985,182010.4,0
10.991,181235.5,0
11.11,183847.7,0
10.706,182078.0,0
10.694,182317.3,0
10.847,182271.1,0
10.502,184870.2,0
11.007,183005.0,0
11.2,183478.8,0
10.672,181447.7,0
11.015,181358.9,0
10.696,181587.3,0
10.58,181878.2,0
11.502,181248.0,0
10.584,181991.7,0
10.501,183564.5,0
10.95,182361.2,0
10.966,180343.3,0
11.085,183731.0,0
11.486,180704.5,0
10.652,183501.4,0
10.712,182196.9,0
11.368,184923.5,0
11.167,183974.5,0
11.126,182945.8,0
10.709,182247.2,0
11.223,183768.5,0
11.127,182427.0,0
10.943,182851.9,0
10.71,182475.4,0
10.918,181602.7,0
11.381,182629.9,0
10.558,181487.8,0
10.646,183035.7,0
10.698,182276.5,0
10.763,181733.4,0
10.881,181594.3,0
11.174,183990.3,0
11.025,181180.0,0
10.905,182589.9,0
10.97,181093.9,0
11.074,182713.6,0
10.382,181935.7,0
11.208,182355.2,0
10.639,181847.4,0
10.754,180182.4,0
10.989,182617.1,0
10.864,182539.7,0
11.033,181192.5,0
10.929,182323.9,0
10.8,182547.2,0
11.346,182647.7,0
11.099,182324.1,0
10.978,181549.2,0
11.095,183050.9,0
10.676,182589.9,0
11.54,180312.2,0
10.561,181803.0,0
10.921,182906.2,0
10.801,183959.4,0
10.79,182459.5,0
10.751,180967.5,0
10.656,180571.0,0
11.244,182329.1,0
10.526,182078.2,0
11.183,182609.8,0
11.082,181132.5,0
10.773,182472.4,0
11.048,182153.2,0
10.84,181302.6,0
10.558,183829.6,0
10.561,183101.3,0
11.085,182108.7,0
11.069,180890.4,0
10.961,182726.5,0
10.771,181553.3,0
10.831,182899.8,0
10.791,182642.1,0
10.364,181205.5,0
10.907,182202.0,0
11.045,183207.2,0
10.909,180655.9,0
11.419,182568.3,0
10.587,183899.0,0
10.69,181138.9,0
10.929,180485.5,0
10.962,184926.0,0
10.318,179900.4,0
11.07,182145.7,0
10.963,183412.9,0
10.253,183567.2,0
10.854,182520.3,0
10.646,183720.3,0
10.753,181986.8,0
10.488,181746.3,0
11.014,182352.5,0
11.418,182621.5,0
10.969,182668.9,0
10.241,181256.4,0
10.975,182301.4,0
10.831,181154.0,0
10.559,182048.1,0
10.996,182802.3,0
11.153,182745.6,0
10.689,184163.2,0
10.397,181690.3,0
10.286,183260.6,0
10.69,184224.1,0
10.843,184513.3,0
10.735,183254.9,0
10.685,180806.2,0
11.06,181210.9,0
11.029,181334.0,0
10.95,182334.8,0
11.135,184115.3,0
10.693,182056.3,0
10.562,181437.6,0
10.734,183425.0,0
10.713,181714.0,0
10.275,183212.9,0
10.727,181830.6,0
11.222,183103.7,0
11.131,182460.5,0
11.048,181896.1,0
10.93,180761.6,0
11.325,182237.0,0
10.573,180909.7,0
10.601,182556.7,0
11.228,183125.4,0
10.899,182753.1,0
10.69,182137.5,0
11.057,182125.2,0
10.759,182904.7,0
10.64,181571.1,0
10.632,182367.1,0
10.988,180793.0,0
10.953,181444.5,0
11.346,182426.7,0
10.804,180834.2,0
10.799,182372.2,0
11.323,182820.7,0
11.187,181469.0,0
10.935,182509.4,0
10.423,180814.8,0
10.648,182619.5,0
10.575,181706.7,0
10.903,181198.4,0
10.739,181802.2,0
11.373,180973.0,0
10.42,182929.0,0
10.544,182288.3,0
10.965,183198.4,0
11.048,180351.0,0
10.116,183052.0,0
10.371,180520.1,0
10.813,182101.1,0
11.299,184549.3,0
11.459,180559.7,0
10.768,182152.2,0
10.841,181095.4,0
10.641,181560.9,0
11.082,181148.1,0
11.351,179487.5,0
11.269,182661.5,0
10.884,182164.6,0
10.641,181202.3,0
10.895,183394.4,0
11.307,182679.3,0
10.773,182147.1,0
10.348,182676.7,0
10.785,182682.6,0
10.809,182099.6,0
10.347,182584.4,0
10.963,182377.7,0
11.045,181759.1,0
11.451,181423.3,0
10.493,181448.2,0
11.112,181222.5,0
11.183,181972.5,0
11.049,182642.4,0
10.591,183034.7,0
10.574,182338.9,0
10.923,183226.8,0
10.921,180975.0,0
10.726,183183.7,0
11.281,183106.2,0
10.773,180715.0,0
10.326,180952.4,0
10.827,181450.3,0
11.038,182601.6,0
10.996,179847.4,0
10.994,182378.8,0
11.342,182678.3,0
10.56,183953.6,0
10.767,183595.0,0
11.358,181694.4,0
10.304,181493.9,0
10.878,183242.7,0
11.263,183377.1,0
11.259,182648.3,0
11.092,180891.0,0
11.1,182072.2,0
10.582,181546.2,0
11.307,180877.6,0
10.535,182389.9,0
10.553,181205.9,0
11.011,184383.9,0
10.747,181058.4,0
10.957,179716.9,0
11.024,182293.7,0
11.428,183627.5,0
11.025,182261.3,0
10.709,181568.1,0
11.098,181027.9,0
10.646,180651.9,0
11.169,181502.4,0
10.915,181067.9,0
11.015,182275.1,0
10.361,181939.4,0
10.22,182163.0,0
10.445,181195.6,0
11.419,181900.3,0
10.551,183049.2,0
11.115,180299.2,0
10.703,181235.6,0
10.824,181768.0,0
10.882,181629.2,0
11.389,183587.1,0
11.071,180435.8,0
11.011,179157.1,0
11.285,183243.5,0
10.706,180594.5,0
11.217,181282.2,0
11.166,182389.5,0
11.163,183334.4,0
10.85,181358.4,0
10.765,181443.2,0
10.635,180840.3,0
10.654,182097.2,0
10.621,183575.9,0
11.006,181430.6,0
10.828,181162.1,0
11.026,181930.8,0
11.043,182625.3,0
10.579,182881.3,0
10.57,181880.6,0
10.828,183641.2,0
10.664,182674.2,0
10.633,182073.6,0
11.406,182032.2,0
10.437,179951.7,0
11.504,181452.0,0
10.984,181016.3,0
11.193,181791.0,0
11.158,181174.3,0
11.082,180632.8,0
11.396,182918.0,0
10.573,180329.4,0
10.85,184459.5,0
10.642,180952.3,0
10.389,181964.9,0
10.699,180634.8,0
11.459,181065.9,0
10.846,182849.6,0
11.493,181289.8,0
11.523,181369.4,0
11.796,183016.1,0
11.469,183958.4,0
11.605,181627.4,0
10.995,180109.1,0
10.966,181684.0,0
10.986,181769.3,0
10.898,181997.6,0
10.943,182651.3,0
11.124,182851.5,0
10.758,181211.4,0
10.485,182135.0,0
11.007,182186.6,0
10.69,183802.1,0
10.722,182923.7,0
10.856,181379.1,0
10.787,180785.4,0
11.232,181553.7,0
10.849,182080.0,0
11.247,181755.1,0
10.96,181111.3,0
10.872,181149.2,0
10.946,182940.2,0
10.511,180132.1,0
11.0,183256.0,0
11.154,182052.0,0
11.196,181188.3,0
10.493,182045.9,0
10.443,182973.1,0
10.738,182274.6,0
11.315,181425.9,0
10.966,181551.3,0
10.667,181780.7,0
10.463,182466.6,0
10.694,180403.9,0
10.674,181470.2,0
11.18,181932.5,0
11.203,181980.8,0
10.585,181608.2,0
11.126,182105.8,0
11.095,179992.9,0
10.546,180211.8,0
10.875,183423.0,0
11.002,181950.0,0
10.949,181825.4,0
10.387,180221.6,0
10.939,179915.0,0
11.091,182368.2,0
11.374,183291.7,0
10.699,181042.0,0
10.737,182266.7,0
10.838,183076.1,0
10.988,181664.8,0
10.929,183228.5,0
11.082,181616.7,0
10.563,182242.1,0
11.02,183741.5,0
10.678,182703.7,0
10.858,181843.1,0
11.413,181356.9,0
10.481,183068.2,0
10.817,182575.5,0
10.518,182650.4,0
10.947,182126.9,0
11.215,182827.5,0
10.952,181059.2,0
10.866,181251.2,0
11.3,181064.8,0
11.0,182588.3,0
11.147,181303.4,0
11.116,181181.9,0
10.038,182110.3,0
10.878,180959.4,0
10.578,182461.2,0
10.653,181404.6,0
11.344,183367.0,0
10.789,183324.7,0
11.469,183635.4,0
10.479,180857.4,0
10.577,181695.9,0
11.13,183021.8,0
10.799,183661.3,0
10.994,180424.1,0
10.868,182627.0,0
10.859,182157.2,0
10.811,182271.6,0
10.956,180914.9,0
11.095,181556.3,0
11.386,182951.2,0
10.841,182922.5,0
10.784,182202.9,0
10.745,183212.7,0
11.343,182875.3,0
11.109,183590.0,0
10.333,182562.2,0
10.319,184823.2,0
10.653,181655.1,0
10.972,183997.1,0
10.893,180963.6,0
11.057,181851.7,0
10.85,182669.7,0
11.322,179295.3,0
11.134,181400.4,0
10.926,184182.9,0
11.246,183439.7,0
10.408,180457.1,0
10.877,180344.5,0
10.944,180432.7,0
11.084,181092.8,0
10.389,181922.9,0
10.825,182806.4,0
11.023,183016.3,0
11.046,183788.5,0
11.259,183321.2,0
11.132,179601.1,0
10.885,181461.4,0
11.106,180554.0,0
10.843,184314.4,0
10.948,181563.5,0
11.142,181204.6,0
10.89,182716.0,0
11.012,181690.7,0
11.192,183056.8,0
11.117,181335.0,0
11.274,182905.5,0
11.602,179412.2,0
11.115,184489.7,0
10.766,182684.3,0
11.058,182286.2,0
11.045,181441.5,0
11.088,181900.8,0
11.353,181879.9,0
10.399,181735.6,0
11.358,182221.0,0
11.459,181801.8,0
11.075,181866.5,0
11.082,181519.6,0
10.832,181785.9,0
10.906,182166.1,0
11.114,182069.8,0
11.095,181843.1,0
11.121,181653.7,0
11.093,182490.8,0
11.174,181277.1,0
11.141,180181.6,0
10.598,181824.4,0
11.155,182816.1,0
11.463,182418.7,0
10.897,182723.5,0
11.355,181507.4,0
10.63,182351.4,0
10.896,183986.1,0
10.713,180726.0,0
11.319,182398.7,0
11.398,181541.9,0
10.876,183205.1,0
11.257,181896.7,0
11.401,181621.8,0
10.896,180500.7,0
10.945,180960.5,0
11.126,181528.6,0
10.653,182827.0,0
10.939,183436.6,0
11.549,181760.4,0
10.756,181553.9,0
11.162,182249.7,0
11.063,182102.6,0
10.857,181717.7,0
10.973,181855.7,0
11.432,182177.6,0
11.072,183066.5,0
11.119,181182.9,0
11.387,180589.4,0
10.819,182066.9,0
10.592,180969.4,0
11.437,183301.5,0
10.947,182242.1,0
11.175,181747.3,0
10.678,181836.0,0
11.023,182282.3,0
10.578,182494.0,0
10.926,184362.5,0
10.712,180815.4,0
10.644,182846.5,0
10.816,184124.8,0
10.219,182256.9,0
10.559,181944.8,0
11.142,181509.4,0
11.011,181791.9,0
10.585,181835.5,0
11.072,183050.2,0
10.644,183136.7,0
11.124,181360.1,0
10.873,183170.1,0
10.81,182055.5,0
10.88,182106.8,0
11.675,182810.9,0
10.68,181659.4,0
10.976,182006.5,0
11.142,182218.5,0
10.619,183339.9,0
10.429,179984.8,0
10.727,182052.9,0
11.136,180873.8,0
10.805,183103.5,0
10.839,180723.2,0
11.181,182980.5,0
10.666,181317.8,0
10.881,183880.8,0
10.454,180897.4,0
11.004,182042.0,0
10.977,182331.0,0
11.147,181675.9,0
10.565,180500.9,0
10.851,182212.7,0
10.525,180073.9,0
10.835,182162.1,0
11.353,182022.1,0
10.812,181297.4,0
10.499,179357.6,0
10.705,179694.7,0
10.425,180924.0,0
10.52,181579.1,0
11.11,182287.9,0
10.475,181970.2,0
11.003,180466.4,0
10.917,183317.0,0
10.75,182995.9,0
10.977,181682.9,0
10.628,182718.3,0
11.161,180970.8,0
10.7,181504.3,0
10.793,179787.5,0
10.758,181071.4,0
11.116,181460.7,0
11.073,182585.0,0
10.123,182641.5,0
10.986,180645.9,0
10.386,180889.8,0
10.807,181444.0,0
10.877,183134.7,0
10.804,182744.3,0
11.06,182130.0,0
11.126,182237.1,0
10.678,181915.8,0
10.667,182199.5,0
10.899,180943.9,0
10.447,181210.9,0
10.767,180945.2,0
11.315,182962.9,0
10.458,183517.9,0
10.808,181786.2,0
10.733,183391.5,0
11.512,182534.4,0
10.749,181691.6,0
10.766,179829.6,0
10.601,184055.5,0
10.913,182754.4,0
10.992,181717.0,0
10.645,181861.2,0
11.207,183268.1,0
10.992,181464.6,0
11.166,180358.3,0
10.812,183192.3,0
10.984,181203.4,0
10.847,181335.9,0
11.348,180081.8,0
10.946,183217.5,0
10.914,182690.6,0
10.774,179993.3,0
10.756,182730.8,0
10.983,182506.6,0
11.157,183037.9,0
10.706,181198.8,0
10.949,179986.9,0
10.967,181230.1,0
11.019,180276.6,0
10.399,182883.8,0
10.634,179304.8,0
10.502,181489.3,0
10.922,180782.5,0
10.641,181139.0,0
10.763,181465.9,0
10.554,182177.8,0
10.791,181784.5,0
10.575,181707.5,0
11.139,181476.9,0
11.056,183045.9,0
10.957,182484.0,0
10.822,181083.8,0
10.301,180356.4,0
10.775,181923.0,0
10.684,181869.7,0
10.986,180957.7,0
11.098,181018.6,0
11.01,182157.4,0
11.291,183955.3,0
10.742,183099.0,0
10.73,180947.0,0
11.224,181819.6,0
10.963,182137.2,0
10.839,182327.4,0
11.467,183442.8,0
11.086,181479.9,0
10.856,180850.4,0
10.707,181909.4,0
11.311,180862.3,0
10.975,181803.4,0
10.92,181085.0,0
11.116,182445.7,0
11.177,183077.7,0
11.078,180625.1,0
11.178,180725.1,0
11.049,180723.8,0
11.08,181412.3,0
10.694,182648.5,0
11.453,180155.3,0
10.765,181387.9,0
11.231,181943.8,0
11.105,180532.8,0
10.322,181675.8,0
9.842,181296.8,0
10.943,183258.6,0
8.945,188429.5,0
13.113,190197.2,0
11.356,185466.0,0
9.847,191755.6,0
9.879,200450.8,0
6.964,180882.6,0
10.215,194538.9,0
14.015,180506.9,0
6.264,193395.6,0
7.45,190729.2,0
10.284,187329.0,0
15.179,191140.1,0
11.424,194217.4,0
7.071,187764.9,0
10.983,193926.3,0
9.158,176337.4,0
7.716,186547.3,0
5.472,175077.8,1
11.335,181082.6,0
10.73,180232.1,0
10.817,180548.3,0
10.43,182428.0,0
10.836,180866.9,0
11.175,180191.4,0
10.991,180835.3,0
10.883,182565.4,0
10.446,180790.9,0
10.817,182160.8,0
10.959,181710.2,0
10.618,181819.2,0
11.112,182081.6,0
11.181,180222.6,0
10.757,181964.7,0
11.133,181294.0,0
10.883,181330.7,0
11.26,181199.8,0
11.526,181399.6,0
10.588,182019.0,0
11.147,182432.9,0
11.307,182550.7,0
10.625,185084.8,0
10.743,181751.4,0
10.74,182898.9,0
10.876,181095.7,0
10.809,180766.4,0
10.857,181184.8,0
11.168,180822.5,0
10.347,182798.9,0
10.624,183441.9,0
11.117,182302.2,0
11.082,181647.0,0
10.599,181738.8,0
11.084,182032.2,0
11.315,183440.5,0
10.902,182661.4,0
10.614,183534.4,0
11.179,181420.3,0
11.434,181535.0,0
10.651,181999.5,0
10.929,180840.1,0
11.244,182573.7,0
10.951,181079.4,0
10.393,180393.3,0
11.05,183915.4,0
10.623,182996.7,0
10.536,182219.4,0
10.399,182555.7,0
11.274,182456.6,0
10.667,181538.3,0
11.017,183383.0,0
11.091,183051.2,0
10.966,182481.8,0
11.006,180235.7,0
11.032,180283.8,0
10.959,182191.7,0
10.69,182971.7,0
10.663,180565.3,0
10.886,182772.0,0
10.88,181099.9,0
11.047,182099.9,0
11.248,181501.9,0
11.021,181251.8,0
10.675,181479.3,0
10.264,182204.6,0
10.687,183095.3,0
10.515,181095.3,0
10.699,181313.5,0
10.991,182215.5,0
10.944,182179.5,0
11.476,180697.4,0
11.063,179273.2,0
11.491,180416.3,0
11.133,181087.3,0
11.244,181582.4,0
10.811,182515.9,0
10.596,180234.1,0
10.784,181415.5,0
10.915,183161.0,0
10.73,181065.6,0
10.618,182792.7,0
11.044,182510.6,0
10.617,182952.2,0
10.459,180984.1,0
10.582,181625.3,0
10.849,181181.7,0
10.622,182880.1,0
10.851,181617.2,0
11.099,181618.5,0
11.092,179168.1,0
10.721,180011.7,0
10.528,182651.3,0
10.747,182547.0,0
11.116,181823.2,0
11.186,184394.2,0
11.025,181354.6,0
11.28,182355.6,0
11.438,182209.1,0
10.775,182651.2,0
11.366,182427.1,0
10.842,180484.5,0
